niche_id,niche,tool,domain,niche_landing_url,facebook_page,linkedin_url,pricing_url,starting_price,pricing_model,founded,headcount,headcount_source_url,funding_status,funding_source_url,review_count,review_source_url,trustmrr_url,notes
63,Private investigators,Trackops,trackops.com,https://www.trackops.com/,unverified,https://www.linkedin.com/company/trackops-llc,https://www.trackops.com/pricing.html,unverified,pricing page exists; amounts not in results,"2006 (Boulder, CO)",2-10 (LinkedIn); 2 (LeadIQ/RocketReach),https://www.linkedin.com/company/trackops-llc,privately held,https://www.crunchbase.com/organization/trackops,unverified,unverified,unverified (host blocked),GetLatka est. $220K ARR (https://getlatka.com/companies/trackops.com).
63,Private investigators,Kaseware,kaseware.com,https://www.kaseware.com/,unverified,unverified,unverified,unverified,contact-sales,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Enterprise investigative case management built by former investigators; agencies/corporate.
63,Private investigators,THERMS,therms.io,https://www.therms.io/blog/what-software-do-private-investigators-use/,unverified,unverified,https://www.therms.io/pricing/,$45/mo up to 5 users; Capterra lists $25/user/mo,self-serve public price; 14-day free trial,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Security-guard reporting tool marketed to PIs; Capterra listing https://capterra.com/p/149947/The-Report-Management-System/.
63,Private investigators,Case Jacket,casejacket.com,https://casejacket.com/,unverified,unverified,https://casejacket.com/,free plan,free tier (per guideflow roundup),unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Free plan noted at https://www.guideflow.com/blog/private-investigator-software; paid tiers unverified.
63,Private investigators,CaseFlow Investigator,caseflowinvestigator.com,https://www.caseflowinvestigator.com/,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),AI-powered PI platform; surfaced in association search.
63,Private investigators,Deelo,deelo.ai,https://www.deelo.ai/software/invoicing/private-investigators,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Horizontal CRM/invoicing with PI landing pages.
63,Private investigators,Tracers,tracers.com,https://www.tracers.com/investigators/,unverified,unverified,unverified,unverified,seat-based tiers (per guideflow),unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),"Skip-trace database, not practice management; included for context."
72,Tax preparation offices,TaxDome,taxdome.com,https://taxdome.com/,unverified,https://www.linkedin.com/posts/taxdome_did-you-know-taxdome-is-bootstrapped-since-activity-7419770955696332800-JsDp,https://taxdome.com/blog/best-tax-practice-management-software,from $58/mo flat,self-serve public price (flat),Mar 2017 (Victor & Ilya Radzinsky),323 (Tracxn),https://tracxn.com/d/companies/taxdome/__Gj7VA8Lr09osJkQVJnATk7aHyL-VhDK3gx1nn9zXX4o,bootstrapped since 2017,https://www.linkedin.com/posts/taxdome_did-you-know-taxdome-is-bootstrapped-since-activity-7419770955696332800-JsDp,unverified,unverified,unverified (host blocked),Price snippet attribution among result set (taxdome.com blog / checkthat.ai). About page https://taxdome.com/about. PitchBook https://pitchbook.com/profiles/company/279507-88.
72,Tax preparation offices,Canopy,getcanopy.com,https://www.getcanopy.com/,unverified,unverified,https://www.getcanopy.com/blog/canopy-vs-taxdome/,$74/user/mo Standard (annual); Plus $109; Premium $149,"self-serve public price, per user",unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Price snippet attribution among result set (getcanopy.com blogs / guideflow).
72,Tax preparation offices,Taxaroo,taxaroo.com,https://taxaroo.com/,unverified,https://www.linkedin.com/company/taxaroo,https://taxaroo.com/pricing/,$79/mo or $790/yr (2 users); +$75 per extra user,self-serve public price,"2014 (Sheridan, WY)",11-50 (LinkedIn),https://www.linkedin.com/company/taxaroo,unverified,unverified,unverified,unverified,unverified (host blocked),Capterra https://www.capterra.com/p/168924/Taxaroo/ ; G2 pricing page listed.
72,Tax preparation offices,Conecta CRM,holaconecta.com,https://holaconecta.com/crm-for-tax-pros,unverified,unverified,https://holaconecta.com/pricing,unverified,pricing page exists (Lite/Pro); amounts not in results; unlimited users,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Bilingual CRM for independent tax preparers; city landing pages.
72,Tax preparation offices,ProClient,proclient.com,https://proclient.com/,unverified,unverified,https://proclient.com/pricing/,unverified,pricing page exists (2 plans); 14-day trial; amounts not in results,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Tax office scheduling + document management.
72,Tax preparation offices,EZnet Scheduler,eznetscheduler.com,https://eznetscheduler.com/industry/tax-service-scheduling-software/,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Horizontal scheduler with tax-preparer landing page.
72,Tax preparation offices,Bookedin,bookedin.com,https://bookedin.com/tax-preparation-services-online-appointment-booking-software/,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Horizontal booking with tax-preparer landing page.
72,Tax preparation offices,SuiteDash,suitedash.com,https://suitedash.com/use-cases/client-portal-software-for-tax-preparation-practice-office/,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Horizontal client portal with tax-office use-case page.
79,Title & escrow agencies,Qualia,qualia.com,https://www.qualia.com/,unverified,unverified,https://www.guideflow.com/blog/title-company-software,"contact-sales; some sources cite $3,999/yr basic",contact-sales,unverified,unverified,unverified,"acquired ResWare (2020), RamQuest and E-Closing (2025)",https://www.certifid.com/article/qualia-vs-softpro,unverified,unverified,unverified (host blocked),"$3,999/yr figure is third-party (guideflow), not vendor page."
79,Title & escrow agencies,SoftPro,softprocorp.com,https://www.softprocorp.com/,unverified,unverified,https://www.certifid.com/article/title-production-software,"add-on minimums: eSIGN $75/mo, eSIGN+RON $400/mo, Banking $200/mo",partial public price (add-on modules); core contact-sales,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Largest installed base per roundups; module prices via certifid.com summary.
79,Title & escrow agencies,Settlor,settlor.com,https://settlor.com/,unverified,https://www.linkedin.com/company/settlor,unverified,unverified,contact-sales (demo),2021 (Denver),'more than a dozen' team members,https://settlor.com/about/,unverified,unverified,unverified,unverified,unverified (host blocked),">1,000 users across West/Midwest; co-founders John E. Freyer Jr. and Mike Patterson. ZoomInfo https://www.zoominfo.com/c/settlor-inc/1311178094."
79,Title & escrow agencies,AccuTitle,accu-title.com,https://accu-title.com/,unverified,https://www.linkedin.com/company/accutitlesoftware,unverified,unverified,contact-sales,"2003 (Ship Bottom, NJ)","70 (Apollo); 69 (LeadIQ, Oct 2025)",https://www.apollo.io/companies/AccuTitle-Software/54a13c2d69702d285146db01,unverified,https://pitchbook.com/profiles/company/434271-52,unverified,unverified,unverified (host blocked),About page https://accu-title.com/about-us/.
79,Title & escrow agencies,TitleTap,titletap.com,https://www.titletap.com/titletap-crm/,unverified,unverified,https://www.goodfirms.co/software/titletap,from $249/mo,third-party listed price (GoodFirms),2013 (Tampa),~9 employees Apr 2026,https://leadiq.com/c/titletap/5a1ddb532300005e00e8e4ef,acquired (St Pete Catalyst),https://stpetecatalyst.com/local-marketing-firm-titletap-is-acquired/,unverified,unverified,unverified (host blocked),CRM + websites for title agents and real-estate attorneys.
79,Title & escrow agencies,Title 360 CRM,title360crm.com,https://title360crm.com/,unverified,unverified,unverified,unverified,contact-sales,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Integrates with Qualia and ResWare.
79,Title & escrow agencies,CloseWise,closewise.com,https://closewise.com/title-and-escrow-companies/,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Signing-service/notary order management for title & escrow.
79,Title & escrow agencies,TitleLogix,unverified,https://www.certifid.com/article/title-production-software,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Named only in certifid roundup; domain unverified.
86,Independent tire shops,ASA Automotive Systems (GTX / TireMaster),asaauto.com,https://www.asaauto.com/,unverified,https://www.linkedin.com/company/asa-tire-systems,unverified,unverified,contact-sales,1989,51 (PitchBook),https://pitchbook.com/profiles/company/62165-26,acquired by Constellation Software Dec 10 2013 (Friedman/Vela),https://pitchbook.com/profiles/company/62165-26,unverified,unverified,unverified (host blocked),"Claims 3,000+ independent tire dealers; Cornerstone edition for Bridgestone/Firestone dealers (https://www.asaauto.com/products/cornerstone)."
86,Independent tire shops,Tire Guru,tireguru.net,https://tireguru.net/,unverified,unverified,https://tireguru.net/pricing/,unverified,pricing page exists; amounts not in results,1990 (Clint & LaNae Nicholls),27 (May 2026); 51 (Sep 2025),https://leadiq.com/c/tire-guru-software-websites-and-more/5eb99f00102cc03532d8b557,unverified,unverified,unverified,unverified,unverified (host blocked),About https://tireguru.net/about-us/ ; Capterra https://www.capterra.com/p/159764/Tire-Guru/.
86,Independent tire shops,TireShop (FreedomSoft),tireshopsoftware.com,https://tireshopsoftware.com/about-freedomsoft/,unverified,unverified,https://www.softwareadvice.com/auto-repair/tireshop-profile/,from $135/mo,third-party listed price (Software Advice/TrustRadius),unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Capterra https://capterra.com/p/162393/TireShop/.
86,Independent tire shops,Torque360,torque360.co,https://www.torque360.co/tire-shop-management-software/,unverified,unverified,https://www.torque360.co/pricing/,$99.99/mo Starter ($89.99 annual); Turbo $199.99,self-serve public price,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Price snippet attribution among result set (softwarefinder/saasworthy). Capterra https://www.capterra.com/p/230557/Torque360/.
86,Independent tire shops,AutoLeap,autoleap.com,https://autoleap.com/tire-shop-software/,unverified,unverified,unverified,unverified,transparent pricing per roundup; amount not in results,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Horizontal shop management with tire-shop landing page.
86,Independent tire shops,Tekmetric,tekmetric.com,https://www.tekmetric.com/feature/tire-suite,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Horizontal shop management with tire suite page.
86,Independent tire shops,Anolla,anolla.com,https://anolla.com/en/tire-shop-software,unverified,unverified,https://anolla.com/en/tire-shop-software,free plan,free tier + paid (amounts not in results),unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Seasonal tire-change bookings and tire storage.
86,Independent tire shops,EZnet Scheduler,eznetscheduler.com,https://eznetscheduler.com/industry/tire-shop-scheduling-software/,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Horizontal scheduler with tire-shop landing page.
86,Independent tire shops,Used Tire Shop,usedtireshop.net,https://www.usedtireshop.net/,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Used-tire inventory and POS.
86,Independent tire shops,Tire Power (TCS Technologies),tcstire.com,https://tcstire.com/point-of-sale,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Tire & auto repair POS.
94,Courier & last-mile delivery companies,OnTime 360 (Vesigo Studios),ontime360.com,https://www.ontime360.com/features,unverified,https://www.linkedin.com/company/vesigo-studios-inc,https://www.ontime360.com/courier-software-cost,$99/mo Start; Grow $249; Scale $499,self-serve public price; free trial,"2000 (Medford, OR)",100+ (CrowdReviews),https://www.crowdreviews.com/ontime-360/company-info,privately held,https://vesigo.com/company/about-us,unverified,unverified,unverified (host blocked),Capterra https://www.capterra.com/p/97252/OnTime-360/.
94,Courier & last-mile delivery companies,CXT Software,cxtsoftware.com,https://cxtsoftware.com/,unverified,https://www.linkedin.com/company/cxtsoftware,https://cxtsoftware.com/pricing/,unverified,contact-sales,1999 (two courier veterans),11-50 (LinkedIn); 'over 40 tech specialists'; ~200 (LeadIQ),https://www.linkedin.com/company/cxtsoftware,unverified,unverified,unverified,unverified,unverified (host blocked),Conflicting headcounts; LinkedIn band used for bonus. Client portal https://cxtsoftware.com/client/.
94,Courier & last-mile delivery companies,Shipday,shipday.com,https://www.shipday.com/pricing,unverified,unverified,https://www.shipday.com/pricing,$0 Basic (300 orders/mo); Professional $39/mo; Elite $99; Business Advanced $299,self-serve public price; free tier,2020,26 (GetLatka 2025); 9 (PitchBook),https://getlatka.com/companies/shipday.com,"raised $13.6M (B Capital, Emil Capital, Ibex)",https://www.crunchbase.com/organization/shipday,unverified,unverified,unverified (host blocked),PitchBook https://pitchbook.com/profiles/company/484351-84 ; Capterra https://www.capterra.com/p/211323/Shipday/pricing/.
94,Courier & last-mile delivery companies,Track-POD,track-pod.com,https://www.track-pod.com/courier-software/,unverified,unverified,https://www.track-pod.com/pricing-delivery-app/,$59/driver/mo Advanced ($49 annual); 3-driver minimum; per-order from $285/mo,self-serve public price,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Capterra https://www.capterra.com/p/178880/Track-POD/.
94,Courier & last-mile delivery companies,Onfleet,onfleet.com,https://onfleet.com/blog/courier-dispatch-software/,unverified,unverified,https://www.routific.com/blog/best-courier-software,Launch plan $619/mo,self-serve public price (per third-party roundup),unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Price via routific roundup.
94,Courier & last-mile delivery companies,Wodely,wodely.com,https://www.wodely.com/top-10-courier-management-software-in-2026-best-tools-for-efficient-last-mile-delivery/,unverified,unverified,https://www.wodely.com/top-10-courier-management-software-in-2026-best-tools-for-efficient-last-mile-delivery/,"$49/mo (400 tasks); $159/mo (2,000 tasks)",self-serve public price (vendor blog),unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),
94,Courier & last-mile delivery companies,Routific,routific.com,https://www.routific.com/blog/best-courier-software,unverified,unverified,unverified,unverified,per-order/per-stop pricing (per roundup),unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Route optimization for batched routes.
94,Courier & last-mile delivery companies,Simply Dispatch,courier-software.com,https://courier-software.com/,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Courier software for small businesses.
94,Courier & last-mile delivery companies,Transvirtual,transvirtual.com,https://www.transvirtual.com/us/courier-software/,unverified,unverified,unverified,unverified,pay-per-delivery (per vendor blog),unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),
102,Boat dealers & marinas,DockMaster,dockmaster.com,https://www.dockmaster.com/solutions/marina-management,unverified,https://www.linkedin.com/company/dockmastersoftware,unverified,unverified,contact-sales,first system 1983,unverified,unverified,acquired by Valsoft 2017; acquired by Aspire Software Mar 2026,https://www.trysignalbase.com/news/acquisitions/dockmaster-software-acquired-by-aspire-software-acquisition,unverified,unverified,unverified (host blocked),"1,000+ marinas claimed; GetLatka est. $2.5M ARR (https://getlatka.com/companies/dockmaster.com); Valsoft note https://www.valsoftcorp.com/news/dockmaster-revitalizing-growth-in-the-marine-industry-software-sector."
102,Boat dealers & marinas,MARINAGO (Scribble Software),marinago.com,https://www.marinago.com/,unverified,unverified,https://www.softwareadvice.com/marine/marinago-profile/,unverified,contact-sales,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Capterra https://www.capterra.com/p/186763/MARINAGO/.
102,Boat dealers & marinas,SlipBoss,slipboss.com,https://slipboss.com/,unverified,unverified,https://www.softwareadvice.com/product/536921-SlipBoss/,free up to 30 slips; Pro $100/mo; Ultimate $250/mo,self-serve public price; free tier,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Price snippet attribution among result set (slipboss.com / softwareadvice).
102,Boat dealers & marinas,Dockwa,marinas.dockwa.com,https://marinas.dockwa.com/,unverified,unverified,https://marinas.dockwa.com/marina-software-pricing,free tier + % of revenue + annual software fee (amounts not in results),hybrid; amounts unverified,unverified,47 (GetLatka Aug 2026); 52 (PitchBook),https://getlatka.com/companies/dockwa.com,"raised $28.6M over 7 rounds (Tracxn); investors PSG Equity, Bantam",https://tracxn.com/d/companies/dockwa/__amygSuv0ZWamLsxD6eQUW3og9Mi-QP5ng2J0A2xXauw,unverified,unverified,unverified (host blocked),Crunchbase https://www.crunchbase.com/organization/dockwa ; PitchBook https://pitchbook.com/profiles/company/108440-65.
102,Boat dealers & marinas,MarinaOffice,marinaoffice.net,https://www.marinaoffice.net/,unverified,unverified,https://www.capterra.com/p/98609/MarinaOffice/,unverified,contact-sales,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),
102,Boat dealers & marinas,Storable Marine,storablemarine.com,https://www.storablemarine.com/marina-slip-management-software/,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Storable (self-storage software) marine division.
102,Boat dealers & marinas,DealerRock,dealerrock.com,https://www.dealerrock.com/marine-dms-software/,unverified,unverified,https://www.dealerrock.com/pricing/,$390/mo Sales Core; Service Core $490; Complete $690 (month-to-month),self-serve public price,"2018 (Crestview Hills, KY; Jason Haines & Tommy Tayman)",unverified,unverified,unverified,https://www.crunchbase.com/organization/dealerrock,unverified,unverified,unverified (host blocked),About https://www.dealerrock.com/about-us/ ; Capterra https://www.capterra.com/p/264972/DealerRock/.
102,Boat dealers & marinas,BiT DMS,bitdms.com,https://www.bitdms.com/marine/,unverified,unverified,https://www.guideflow.com/blog/boat-dealer-software,"from $238/mo, contract-free",third-party listed price (guideflow),unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),
102,Boat dealers & marinas,Lightspeed DMS,lightspeeddms.com,https://www.lightspeeddms.com/industries/marine/,unverified,unverified,unverified,unverified,modular pricing (per roundup),unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Horizontal powersports/marine DMS with marine landing page.
102,Boat dealers & marinas,Ideal Computer Systems,idealcomputersystems.com,https://www.idealcomputersystems.com/dealer-management-software-marine,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Marine landing page.
102,Boat dealers & marinas,Slipax,slipax.com,https://slipax.com/solutions/marina-management-companies,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),
102,Boat dealers & marinas,Slipify,slipifymarinas.com,https://www.slipifymarinas.com/,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),
109,Independent hardware stores,Epicor Eagle,epicor.com,https://www.epicor.com/en-us/solutions/industries/retail/hardware-and-home-centers/,unverified,unverified,unverified,unverified,contact-sales,unverified,unverified,unverified,public (Epicor),unverified,unverified,unverified,unverified (host blocked),"Exclusively recommended to Ace members (3,400+ of 5,300+ stores run it) and endorsed by Do it Best (https://hbsdealer.com/news/ace-doubles-down-on-pos-partnership)."
109,Independent hardware stores,Rundoo,rundoo.ai,https://rundoo.ai/insights/best-pos-for-hardware-stores/,unverified,unverified,unverified,unverified,contact-sales,2021 (Nick Hershey & Andrew Beckman),68 (May 2026),https://tracxn.com/d/companies/rundoo/__47DQVVo-LaS3Z1h7VcphnCcFJMry2vHIj0ub25THCm8,$30M Series B (Battery Ventures) Aug 2026; $48M total,https://secure.businesswire.com/news/home/20260819537737/en/Rundoo-the-AI-First-Platform-for-Independent-Supply-Stores-Announces-$48-Million-in-Financing,unverified,unverified,unverified (host blocked),"AI-first POS/ERP for independent hardware, paint, lumber, farm stores."
109,Independent hardware stores,RockSolid MAX (ECI),ecisolutions.com,https://www.ecisolutions.com/products/rocksolid-max/,unverified,unverified,https://www.itqlick.com/eci-rocksolid-pos,~$100/mo single user (third-party estimate),contact-sales; third-party estimate only,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Capterra https://www.capterra.com/p/218533/RockSolid-MAX/.
109,Independent hardware stores,The General Store,thegeneralstore.com,https://www.thegeneralstore.com/hardware-store-pos-software/,unverified,https://www.linkedin.com/company/crichlow-data-sciences-inc-,https://www.thegeneralstore.com/pricing/,as low as $49/mo or one-time purchase,self-serve public price,"1983 (Lakeland, FL)",2-10 (LinkedIn),https://www.linkedin.com/company/crichlow-data-sciences-inc-,unverified,unverified,unverified,unverified,unverified (host blocked),Price snippet attribution among result set (thegeneralstore.com / softwareconnect).
109,Independent hardware stores,Paladin POS,paladinpointofsale.com,https://paladinpointofsale.com/,unverified,https://www.linkedin.com/company/paladin-data-corporation,unverified,unverified,monthly agreements; amounts not in results,1981 (Dan Nesmith),51-200 (LinkedIn); employee-owned,https://www.linkedin.com/company/paladin-data-corporation,employee-owned,https://www.linkedin.com/company/paladin-data-corporation,unverified,unverified,unverified (host blocked),Capterra https://www.capterra.com/p/155794/Paladin-POS/.
109,Independent hardware stores,KORONA POS,koronapos.com,https://koronapos.com/pos-system/hardware-store-pos-software/,unverified,unverified,https://koronapos.com/pricing/,$59/terminal/mo Core; Retail $79; $99 tier,"self-serve public price, month-to-month",unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Horizontal retail POS with hardware-store landing page.
109,Independent hardware stores,Celerant,celerant.com,https://www.celerant.com/industries/hardware-paint/,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Horizontal retail with hardware/paint landing page.
109,Independent hardware stores,POS Nation,posnation.com,https://www.posnation.com/hardware-pos-system,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Horizontal POS with hardware landing page.
109,Independent hardware stores,Lightspeed Retail,lightspeedhq.com,https://www.lightspeedhq.com/pos/retail/hardware-store-pos/,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Horizontal POS with hardware landing page.
109,Independent hardware stores,XEPOS,xe-pos.com,https://xe-pos.com/retail/business-types/diy-hardware-stores/,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),
116,Independent pharmacies,PioneerRx,pioneerrx.com,https://www.pioneerrx.com/,unverified,unverified,https://tridentinfo.com/best-pharmacy-management-software-in-2026-complete-comparison-pricing-guide/,"$595/mo single user to $1,999/mo 10 users (third-party)",contact-sales; third-party estimate,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Widely cited as top new-install choice; G2 pricing page exists (https://www.g2.com/products/pioneerrx/pricing).
116,Independent pharmacies,BestRx,bestrx.com,https://www.bestrx.com/product/bestrx,unverified,https://www.linkedin.com/company/bestrx,https://www.capterra.com/p/106390/BestRxWin/pricing/,unverified,contact-sales (custom quote),"~40 years, family business",U,https://www.bestrx.com/pharmacy-software,family business,https://www.bestrx.com/pharmacy-software,unverified,unverified,unverified (host blocked),Patient engagement module https://www.bestrx.com/features/patient-engagement.
116,Independent pharmacies,Datascan,datascanpharmacy.com,https://datascanpharmacy.com/,unverified,https://www.linkedin.com/company/datascan-pharmacy-software,https://www.capterra.com/p/120411/Datascan-Pharmacy-Software/pricing/,"from $2,500/mo (Winpharm, Capterra)",third-party listed price; all-inclusive package,1981,U,https://datascanpharmacy.com/about-us/,"second-generation family-owned, independently owned",https://datascanpharmacy.com/about-us/,unverified,unverified,unverified (host blocked),
