niche_id,tool,domain,meta_lookup_url,meta_active_ads,meta_ads_60d,meta_ads_120d,meta_platforms,meta_cta,google_lookup_url,google_advertiser_page_url,google_ad_count,google_formats,google_overlap_90d_pass,linkedin_lookup_url,linkedin_present,linkedin_date_ranges,headcount_bonus,headcount_bonus_evidence_url,direct_response_cta,verified_score,pending_signals,notes
63,Trackops,trackops.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Trackops&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=trackops.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Trackops,unverified (host blocked),unverified (host blocked),2,https://www.linkedin.com/company/trackops-llc,unverified (host blocked),2,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount_bonus=2 only where a result showed <50 employees or bootstrapped (URL in evidence column).
63,Kaseware,kaseware.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Kaseware&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=kaseware.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Kaseware,unverified (host blocked),unverified (host blocked),0,n/a,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount_bonus=2 only where a result showed <50 employees or bootstrapped (URL in evidence column).
63,THERMS,therms.io,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=THERMS&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=therms.io,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=THERMS,unverified (host blocked),unverified (host blocked),0,n/a,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount_bonus=2 only where a result showed <50 employees or bootstrapped (URL in evidence column).
63,Case Jacket,casejacket.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Case%20Jacket&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=casejacket.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Case%20Jacket,unverified (host blocked),unverified (host blocked),0,n/a,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount_bonus=2 only where a result showed <50 employees or bootstrapped (URL in evidence column).
63,CaseFlow Investigator,caseflowinvestigator.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=CaseFlow%20Investigator&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=caseflowinvestigator.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=CaseFlow%20Investigator,unverified (host blocked),unverified (host blocked),0,n/a,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount_bonus=2 only where a result showed <50 employees or bootstrapped (URL in evidence column).
63,Deelo,deelo.ai,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Deelo&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=deelo.ai,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Deelo,unverified (host blocked),unverified (host blocked),0,n/a,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount_bonus=2 only where a result showed <50 employees or bootstrapped (URL in evidence column).
63,Tracers,tracers.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Tracers&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=tracers.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Tracers,unverified (host blocked),unverified (host blocked),0,n/a,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount_bonus=2 only where a result showed <50 employees or bootstrapped (URL in evidence column).
72,TaxDome,taxdome.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=TaxDome&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=taxdome.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=TaxDome,unverified (host blocked),unverified (host blocked),2,https://www.linkedin.com/posts/taxdome_did-you-know-taxdome-is-bootstrapped-since-activity-7419770955696332800-JsDp,unverified (host blocked),2,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount_bonus=2 only where a result showed <50 employees or bootstrapped (URL in evidence column).
72,Canopy,getcanopy.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Canopy&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=getcanopy.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Canopy,unverified (host blocked),unverified (host blocked),0,n/a,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount_bonus=2 only where a result showed <50 employees or bootstrapped (URL in evidence column).
72,Taxaroo,taxaroo.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Taxaroo&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=taxaroo.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Taxaroo,unverified (host blocked),unverified (host blocked),2,https://www.linkedin.com/company/taxaroo,unverified (host blocked),2,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount_bonus=2 only where a result showed <50 employees or bootstrapped (URL in evidence column).
72,Conecta CRM,holaconecta.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Conecta%20CRM&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=holaconecta.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Conecta%20CRM,unverified (host blocked),unverified (host blocked),0,n/a,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount_bonus=2 only where a result showed <50 employees or bootstrapped (URL in evidence column).
72,ProClient,proclient.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=ProClient&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=proclient.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=ProClient,unverified (host blocked),unverified (host blocked),0,n/a,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount_bonus=2 only where a result showed <50 employees or bootstrapped (URL in evidence column).
72,EZnet Scheduler,eznetscheduler.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=EZnet%20Scheduler&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=eznetscheduler.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=EZnet%20Scheduler,unverified (host blocked),unverified (host blocked),0,n/a,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount_bonus=2 only where a result showed <50 employees or bootstrapped (URL in evidence column).
72,Bookedin,bookedin.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Bookedin&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=bookedin.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Bookedin,unverified (host blocked),unverified (host blocked),0,n/a,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount_bonus=2 only where a result showed <50 employees or bootstrapped (URL in evidence column).
72,SuiteDash,suitedash.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=SuiteDash&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=suitedash.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=SuiteDash,unverified (host blocked),unverified (host blocked),0,n/a,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount_bonus=2 only where a result showed <50 employees or bootstrapped (URL in evidence column).
79,Qualia,qualia.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Qualia&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=qualia.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Qualia,unverified (host blocked),unverified (host blocked),0,n/a,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount_bonus=2 only where a result showed <50 employees or bootstrapped (URL in evidence column).
79,SoftPro,softprocorp.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=SoftPro&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=softprocorp.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=SoftPro,unverified (host blocked),unverified (host blocked),0,n/a,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount_bonus=2 only where a result showed <50 employees or bootstrapped (URL in evidence column).
79,Settlor,settlor.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Settlor&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=settlor.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Settlor,unverified (host blocked),unverified (host blocked),2,https://settlor.com/about/,unverified (host blocked),2,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount_bonus=2 only where a result showed <50 employees or bootstrapped (URL in evidence column).
79,AccuTitle,accu-title.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=AccuTitle&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=accu-title.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=AccuTitle,unverified (host blocked),unverified (host blocked),0,n/a,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount_bonus=2 only where a result showed <50 employees or bootstrapped (URL in evidence column).
79,TitleTap,titletap.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=TitleTap&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=titletap.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=TitleTap,unverified (host blocked),unverified (host blocked),2,https://leadiq.com/c/titletap/5a1ddb532300005e00e8e4ef,unverified (host blocked),2,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount_bonus=2 only where a result showed <50 employees or bootstrapped (URL in evidence column).
79,Title 360 CRM,title360crm.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Title%20360%20CRM&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=title360crm.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Title%20360%20CRM,unverified (host blocked),unverified (host blocked),0,n/a,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount_bonus=2 only where a result showed <50 employees or bootstrapped (URL in evidence column).
79,CloseWise,closewise.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=CloseWise&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=closewise.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=CloseWise,unverified (host blocked),unverified (host blocked),0,n/a,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount_bonus=2 only where a result showed <50 employees or bootstrapped (URL in evidence column).
79,TitleLogix,unverified,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=TitleLogix&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (domain unknown),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=TitleLogix,unverified (host blocked),unverified (host blocked),0,n/a,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount_bonus=2 only where a result showed <50 employees or bootstrapped (URL in evidence column).
86,ASA Automotive Systems (GTX / TireMaster),asaauto.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=ASA%20Automotive%20Systems%20%28GTX%20%2F%20TireMaster%29&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=asaauto.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=ASA%20Automotive%20Systems%20%28GTX%20%2F%20TireMaster%29,unverified (host blocked),unverified (host blocked),0,n/a,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount_bonus=2 only where a result showed <50 employees or bootstrapped (URL in evidence column).
86,Tire Guru,tireguru.net,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Tire%20Guru&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=tireguru.net,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Tire%20Guru,unverified (host blocked),unverified (host blocked),2,https://leadiq.com/c/tire-guru-software-websites-and-more/5eb99f00102cc03532d8b557,unverified (host blocked),2,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount_bonus=2 only where a result showed <50 employees or bootstrapped (URL in evidence column).
86,TireShop (FreedomSoft),tireshopsoftware.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=TireShop%20%28FreedomSoft%29&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=tireshopsoftware.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=TireShop%20%28FreedomSoft%29,unverified (host blocked),unverified (host blocked),0,n/a,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount_bonus=2 only where a result showed <50 employees or bootstrapped (URL in evidence column).
86,Torque360,torque360.co,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Torque360&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=torque360.co,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Torque360,unverified (host blocked),unverified (host blocked),0,n/a,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount_bonus=2 only where a result showed <50 employees or bootstrapped (URL in evidence column).
86,AutoLeap,autoleap.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=AutoLeap&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=autoleap.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=AutoLeap,unverified (host blocked),unverified (host blocked),0,n/a,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount_bonus=2 only where a result showed <50 employees or bootstrapped (URL in evidence column).
86,Tekmetric,tekmetric.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Tekmetric&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=tekmetric.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Tekmetric,unverified (host blocked),unverified (host blocked),0,n/a,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount_bonus=2 only where a result showed <50 employees or bootstrapped (URL in evidence column).
86,Anolla,anolla.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Anolla&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=anolla.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Anolla,unverified (host blocked),unverified (host blocked),0,n/a,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount_bonus=2 only where a result showed <50 employees or bootstrapped (URL in evidence column).
86,EZnet Scheduler,eznetscheduler.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=EZnet%20Scheduler&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=eznetscheduler.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=EZnet%20Scheduler,unverified (host blocked),unverified (host blocked),0,n/a,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount_bonus=2 only where a result showed <50 employees or bootstrapped (URL in evidence column).
