niche_id,niche,tool,domain,niche_landing_url,facebook_page,linkedin_url,pricing_url,starting_price,pricing_model,founded,headcount,headcount_source_url,funding_status,funding_source_url,review_count,review_source_url,trustmrr_url,notes
73,Medical billing companies,Tebra (Kareo),tebra.com,unverified (billing-company partner program referenced only in third-party docs: https://medibilling.app/docs/tebra-pricing-explained),unverified,unverified,https://www.tebra.com/pricing,"Billing Starter $99/provider/mo non-physician, $199 physician (<100 claims/mo); $49-$799/provider/mo range",self-serve public price (custom-quote model; figures via https://pabau.com/blog/tebra-pricing/),unverified,unverified,unverified,unverified,unverified,unverified,unverified,not searched (host blocked),Partners with billing companies; no dedicated vendor landing page surfaced.
80,Home energy auditors / HERS raters,Ekotrope RATER,ekotrope.com,https://www.ekotrope.com/ekotrope-rater,unverified,https://www.linkedin.com/company/ekotrope,https://www.itqlick.com/ekotrope/pricing,$50/user/mo (third-party estimate); vendor does not publish per-seat prices; plus pay-as-you-go energy code report fee (https://ekotrope.freshdesk.com/support/solutions/articles/17000139090-energy-code-report-fee-faq),contact-sales,2010 (incorporated; Boston/Cambridge MA),34 (PitchBook),https://pitchbook.com/profiles/company/55089-37,raised $17.3M (PitchBook) / $15.93M (CB Insights); no VC round since 2014; investors incl. Massachusetts Clean Energy Center,https://www.crunchbase.com/organization/ekotrope,unverified,unverified,not searched (host blocked),"RESNET-accredited rating software used for nearly 80% of HERS ratings, 220+ rating companies incl. all 10 largest (https://www.ekotrope.com/hers-ratings). CEO Ziv Rozenblum."
80,Home energy auditors / HERS raters,Snugg Pro (Snugg Home / Franklin Energy),snuggpro.com,https://snuggpro.com/,unverified,https://www.linkedin.com/company/snugg-home,https://snuggpro.com/pricing,"tiers $200/mo, $300/mo, $480/mo, $1,000/mo with volume discounts (attribution between snuggpro.com/pricing and https://www.guideflow.com/blog/energy-audit-software uncertain); free signup, billed only when a job is created",self-serve public price / free trial,2010 (Boulder CO),25-100 (estimate),https://www.cbinsights.com/company/snugg-home,acquired by Franklin Energy Feb 1 2024,https://www.franklinenergy.com/press-releases/franklin-energy-acquires-snugg-home-adding-industry-leading-energy-audit-tool-to-technology-suite,unverified,unverified,not searched (host blocked),"BPI-2400 residential modeling, HPXML export for utility programs; founders Adam Stenftenagel, Jeff Friesen, Benjamin Mailian."
80,Home energy auditors / HERS raters,REM/Rate,unverified,https://www.guideflow.com/blog/energy-audit-software,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,not searched (host blocked),Long-standing desktop HERS rating standard per roundup and RESNET pages; domain/pricing not in results.
80,Home energy auditors / HERS raters,EnergyGauge USA (FSEC / UCF),energygauge.com,https://www.energygauge.com/energygauge-usa/,unverified,unverified,https://support.energygauge.com/support/solutions/articles/5000686388-latest-energygauge-usa-version,"complimentary new licenses/renewals through Apr 30 2026 during licensing transition; annual single-seat license, regular price unverified",unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,not searched (host blocked),RESNET-accredited (v8.2.00 per http://www.resnet.us/professional/programs/energy_rating_software); HERS registration only for certified raters.
80,Home energy auditors / HERS raters,HouseRater (Residential Science Resources),houserater.com,https://www.houserater.com/web/,unverified,unverified,https://www.houserater.com/pricing/,contact sales,contact-sales,RSR founded 2004; founder Mat Gates,unverified,https://www.houserater.com/about/,unverified,unverified,unverified,unverified,not searched (host blocked),"Energy program management for utilities, raters and providers; 1,200+ data points per house."
80,Home energy auditors / HERS raters,QuoteIQ (home energy audit),myquoteiq.com,https://myquoteiq.com/industries/home-energy-audit-software/,unverified,unverified,https://myquoteiq.com/crm-for-hood-vent-cleaning/,$29.99/mo Essentials (price shown on QuoteIQ's other industry page),self-serve public price,2022-09-21,12 (June 2025),https://bootstrappers.com/mike-vida-quoteiq/,"self-funded, no VC",https://myquoteiq.com/about-us/,unverified,unverified,not searched (host blocked),"Horizontal CRM with dedicated home-energy-audit landing (satellite pre-scoping, audit quoting, weatherization pipeline)."
80,Home energy auditors / HERS raters,MINT Mobile Energy Audit Tool (Hancock Software),hancocksoftware.com,https://www.hancocksoftware.com/products/mobile-energy-audits,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,not searched (host blocked),Weatherization/program-oriented audit tool; no pricing or headcount surfaced.
87,Independent used car dealers,Frazer DMS (Frazer Computing),frazer.com,https://www.frazer.com/,unverified,https://www.linkedin.com/company/frazer-computing,https://www.frazer.com/frazer-pricing,"$129/mo ($387/quarter, $1,299/yr) per https://www.chatref.ai/kb/guides/frazer-dealer-software-cost; desktop $119/mo, hosted from $199/mo per https://www.selecthub.com/p/dealer-management-systems/frazer/",self-serve public price,1985 (Canton NY),~54 (Dec 2025),https://leadiq.com/c/frazer-computing/5a1d9a972300005e0089becc,private; founder-president Michael Frazer,https://www.crunchbase.com/organization/frazer-computing,unverified,unverified,not searched (host blocked),"BHPH-strong DMS for independents; no long-term contracts. Headcount 54 is above the 50 cutoff, bonus 0."
87,Independent used car dealers,DealerCenter (Nowcom),dealercenter.com,https://www.dealercenter.com/,unverified,https://www.linkedin.com/company/dealercenter,https://www.dealercenter.com/pricing/,"DMS $79/mo; CRM Plus $99/mo; CRM Pro $199/mo (https://softwarefinder.com/accounting-software/dealercenter); FAST DMS $60/mo, BHPH $50/mo (https://www.saasworthy.com/product/dealercenter/pricing); realistic stacks >$500/mo (https://www.dealervlo.com/blog/dealercenter-pricing-explained)",self-serve public price / free trial (30-day),Nowcom founded 1996 (Los Angeles),"700+ (Nowcom, US/India/Philippines)",https://www.marubeni.com/en/brand_media/scope/westlake/,Nowcom unfunded; sister company of Westlake Financial under Nowlake Technology (2021),https://tracxn.com/d/companies/nowcom/__sLLdW9HRBOONb61-IAqXA2EWSMY0qggLHXVZBoNbwQo,unverified,unverified,not searched (host blocked),"Most common system of record for independents per roundups; BHPH page https://www.dealercenter.com/buyherepayhere/. Usage fees for e-contracts, credit reports, VHRs."
87,Independent used car dealers,AutoManager (DeskManager / WebManager),automanager.com,https://www.automanager.com/,unverified,unverified,https://www.automanager.com/pricing/,DMS from $88/mo; CRM & text marketing $140/mo; DMS + website $144/mo,self-serve public price,1984,48 (PitchBook) / ~49 (May 2026),https://pitchbook.com/profiles/company/391819-69,unverified,unverified,unverified,unverified,not searched (host blocked),Prices per https://www.guideflow.com/blog/dealership-management-software and vendor pricing page ($144 bundle).
87,Independent used car dealers,Wayne Reaves Software,waynereaves.com,https://www.waynereaves.com/,unverified,unverified,https://www.softwaresuggest.com/wayne-reaves-sw,from $79/mo (third-party),self-serve public price (third-party figure),1987,11-50,https://www.crunchbase.com/organization/wayne-reaves-software,unverified,unverified,unverified,unverified,not searched (host blocked),"Pro DMS for independent lots; accounting, financing, inventory, websites."
87,Independent used car dealers,Selly Automotive,sellyautomotive.com,https://www.sellyautomotive.com/,unverified,unverified,https://subscribed.fyi/selly-automotive/pricing/,from $140/user/mo (also cited $130/mo),self-serve public price (third-party figure),2014 (South San Francisco),19,https://getlatka.com/companies/selly-automotive-crm,"$2.7M ARR (2024, est.)",https://getlatka.com/companies/selly-automotive-crm,unverified,unverified,not searched (host blocked),Mobile-first CRM for small independents/BHPH (license/VIN scan).
87,Independent used car dealers,AutoRaptor CRM,autoraptor.com,https://www.autoraptor.com/,unverified,unverified,https://www.autoraptor.com/pricing/,from $299/mo (https://www.softwaresuggest.com/autoraptor); per-user model,self-serve public price (third-party figure; vendor pricing page exists),2006 (Providence RI),14,https://rocketreach.co/autoraptor-crm-profile_b5cbbd3bf42e148d,unverified,unverified,unverified,unverified,not searched (host blocked),Popular with independent and BHPH single-rooftop lots per https://www.lotpop.com/7-best-used-car-dealer-software-tools-for-2026.
87,Independent used car dealers,MSP Buy Here Pay Here Software,unverified,https://www.capterra.com/p/87328/MSP-Buy-Here-Pay-Here-Software/,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,not searched (host blocked),BHPH accounting/financing/collections for single lots to multi-store; domain and pricing not in results.
95,School bus contractors,BusBoss (Orbit Software),busboss.com,https://www.busboss.com/personalized-service-selector-bus-contractor,unverified,https://www.linkedin.com/company/orbit-software-inc-,https://www.busboss.com/compare-product-pricing,quote only (price-match guarantee),contact-sales,1998 (January; Pottstown PA),11-50,https://www.linkedin.com/company/orbit-software-inc-,unverified,unverified,unverified,unverified,not searched (host blocked),Routing/dispatch/GPS with a dedicated contractor page; also sells GPS hardware (https://www.busboss.com/about-us).
95,School bus contractors,Bytecurve360,bytecurve.com,https://bytecurve.com/school-bus-driver-scheduling-softwares/,unverified,https://www.linkedin.com/company/bytecurve,unverified,unverified,contact-sales,2016 (CB Insights) or 2018 by GP Singh (Naperville IL),1-10 (Crunchbase),https://www.crunchbase.com/organization/bytecurve,acquired by Transit Technologies Aug 2024,https://www.cbinsights.com/company/bytecurve,unverified,unverified,not searched (host blocked),"Built by ex-large-contractor ops team: dispatch, GPS, payroll automation, driver comms; BusPlanner integration (https://www.schoolbusfleet.com/news/busplanner-and-bytecurve-integration-delivers-opportunity-for-school-bus-fleets)."
95,School bus contractors,Lynx Transportation Solutions,studentbusing.com,https://studentbusing.com/,unverified,unverified,https://sourceforge.net/articles/qa-with-lynx-about-school-transportation-software/,priced per location (one copy per contractor office); amount unverified,contact-sales,software division 1983; Lynx early 1990s; founder/CEO Joe Canepa,unverified,https://sourceforge.net/articles/qa-with-lynx-about-school-transportation-software/,unverified,unverified,unverified,unverified,not searched (host blocked),Contractors manage multiple districts in one application (https://www.guideflow.com/blog/school-bus-routing-software).
95,School bus contractors,School Bus Manager,schoolbusmanager.com,https://waypoint.schoolbusmanager.com/,unverified,unverified,https://www.schoolbusmanager.com/pricing,Lite $99/mo (up to 500 children) + $199 setup; Plus $179/mo; Standard $399/mo; Pro $599/mo; 12-month minimum,self-serve public price,unverified,unverified,unverified,unverified,unverified,unverified,unverified,not searched (host blocked),"Web-based routing, GPS, parent app, driver console; best for small-to-mid operations per https://www.guideflow.com/blog/school-bus-routing-software. Company details not found."
95,School bus contractors,Edulog (Education Logistics),edulog.com,https://www.edulog.com/,unverified,https://www.linkedin.com/company/educationlogistics,unverified,unverified,contact-sales,serving districts since 1977 (one source: founded 1978 by Hien Nguyen); Missoula MT,~150 in Missoula (https://missoulacurrent.com/edulog-school-bus/) / 98 (LeadIQ),https://leadiq.com/c/edulog-education-logistics-llc/5a1d8de75400005b00745b31,unverified,unverified,unverified,unverified,not searched (host blocked),"District-focused routing, GPS, ridership, parent apps; districts typically $15K-$60K/yr (https://civiciq.com/blog/school-transportation-software-2026-pricing-vendors-k-12-contract-analysis)."
95,School bus contractors,Transfinder (Routefinder PLUS),transfinder.com,https://www.transfinder.com/,unverified,unverified,unverified,unverified,contact-sales,1988 (Schenectady NY),195,https://www.transfinder.com/news_events/Transfinder-Records-42-2M-in-Revenue-up-20-_2365-blog.htm,"private; $42.2M revenue, up 20%",https://www.transfinder.com/news_events/Transfinder-Records-42-2M-in-Revenue-up-20-_2365-blog.htm,unverified,unverified,not searched (host blocked),"Market leader for districts (10,645 K-12 relationships per https://civiciq.com/blog/school-transportation-software-2026-pricing-vendors-k-12-contract-analysis); contractors integrate with district instances."
95,School bus contractors,Fleetio (school bus fleet page),fleetio.com,https://www.fleetio.com/industries/school-bus-fleet-management-software,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,not searched (host blocked),Horizontal fleet maintenance with dedicated school-bus landing page; pricing not searched.
103,Trailer dealers,Trailer Ops DMS,trailerops.com,https://www.trailerops.com/,unverified,https://www.linkedin.com/company/trailer-ops,https://www.trailerops.com/pricing,$500/mo DMS + website,self-serve public price,unverified,1-10,https://www.linkedin.com/company/trailer-ops,private (Crunchbase: founding date obfuscated),https://www.crunchbase.com/organization/trailer-ops,unverified,unverified,not searched (host blocked),"St. George UT; 500+ trailer dealers claimed (https://www.trailerops.com/); custom inventory fields, quoting, contracts, website sync."
103,Trailer dealers,Blackpurl,blackpurl.com,https://blackpurl.com/solutions/industry/trailer/,unverified,unverified,https://www.natda.org/news/why-every-trailer-dealer-needs-a-software-solution,"Essentials $408/mo monthly ($388/mo annual) for 3 users, +$127/user/mo; $99/mo for NATDA members",self-serve public price,2014 (Vancouver),24 (Apr 30 2026),https://tracxn.com/d/companies/blackpurl/__IsMxQqcsiWKdAV1rEPqP-PjmZqUBNASngjyu93OUdUc,funded; amounts not shown (founder/CEO Mike Wyrzykowski),https://www.crunchbase.com/organization/blackpurl,unverified,unverified,not searched (host blocked),Cloud DMS for trailer/powersports/RV; second trailer page https://blackpurl.com/trailer-dealership-management-system/.
103,Trailer dealers,EverLogic,everlogic.com,https://everlogic.com/trailer-dealership-management-software/,unverified,unverified,https://everlogic.com/price/,"$129/mo per license, 3-license minimum; mobile app $39/mo per license; $4,000 one-time implementation",self-serve public price,unverified,unverified,unverified,unverified,unverified,unverified,unverified,not searched (host blocked),RV/trailer/mobility DMS with published price page.
103,Trailer dealers,Softbase Evolution (Softbase Systems),softbasesystems.com,https://softbasesystems.com/dealer-management-system-software/trailer/,unverified,https://www.linkedin.com/company/softbase-development-inc,unverified,unverified,contact-sales,"1995 (GetLatka; another source 1987), Asheville NC",~14 (2026),https://getlatka.com/companies/softbasesystems.com,"bootstrapped; $1.5M revenue, no outside funding",https://getlatka.com/companies/softbasesystems.com,unverified,unverified,not searched (host blocked),"Shop, parts, sales, rental + real-time accounting for trailer/forklift/heavy truck dealers."
103,Trailer dealers,Motility Software Solutions,motilitysoftware.com,https://www.motilitysoftware.com/industries/streamlining-trailer-management-with-dms/,unverified,https://www.linkedin.com/company/motilityss,unverified,unverified,contact-sales,1984 (as Sys2K),unverified,https://www.motilitysoftware.com/our-story/,unverified,unverified,unverified,unverified,not searched (host blocked),"7,000+ users, 800 rooftops (https://www.motilitysoftware.com/our-story/); RV-first DMS with trailer page; headcount unverified."
103,Trailer dealers,Lightspeed DMS (trailer),lightspeeddms.com,https://www.lightspeeddms.com/industries/trailer/,unverified,unverified,https://www.lightspeeddms.com/solutions/pricing/,"$450 to $3,000+/mo, modular",self-serve public price range (quote for exact),unverified,unverified,unverified,unverified,unverified,unverified,unverified,not searched (host blocked),"Enterprise-grade DMS (formerly CDK Lightspeed EVO); API integration $2,000 setup + $175/mo per location per dealer forum (https://forum.dealerrefresh.com/threads/our-dms-appears-to-be-taking-advantage-of-us-what-are-you-paying-for-api-integration.5220/)."
103,Trailer dealers,SOARR,soarrsolutions.com,https://www.soarrsolutions.com/,https://www.facebook.com/SOARRsolutions/,https://www.linkedin.com/company/soarr,https://www.soarrsolutions.com/manage,custom (contact sales),contact-sales,1995 (Newark OH),unverified,https://www.soarrsolutions.com/,unverified,unverified,unverified,unverified,not searched (host blocked),Inventory + marketing system for commercial truck & trailer dealers; app on App Store.
110,Garden centers & nurseries,Rapid Garden POS,rapidgardenpos.com,https://rapidgardenpos.com/,unverified,https://www.linkedin.com/company/rapid-garden-pos,https://rapidgardenpos.com/pricing/,personalized quote,contact-sales,1985 (San Diego),11-50,https://www.linkedin.com/company/rapid-garden-pos,unverified,unverified,unverified,unverified,not searched (host blocked),"Garden-center/landscape POS from Rapid POS (NCR Counterpoint VAR since 1983, https://www.gorspa.org/spotlight/rapid-pos/)."
110,Garden centers & nurseries,Sunfire POS,sunfirepos.com,https://www.sunfirepos.com/garden-center-pos-system.html,https://www.facebook.com/SunfirePOS/,https://www.linkedin.com/company/sunfireinc,https://www.comcash.com/blog/garden-center-pos-systems,"from $49/mo, no contract (third-party roundup)",self-serve public price (third-party figure),unverified,unverified,https://www.sunfirepos.com/about-us.html,unverified,unverified,unverified,unverified,not searched (host blocked),"Cloud POS for garden centers, CBD and smoke shops; 38,000+ plant NetPS database, weatherproof tag printing; Wilmington DE; '30 years POS experience'. Headcount unverified."
110,Garden centers & nurseries,MicroBiz Cloud POS,microbiz.com,https://www.microbiz.com/nursery-garden-center-pos/,unverified,unverified,https://microbiz.com/microbiz-cloud-pos-pricing/,$60/mo single store; $90/mo multi-store ($600/$900 annual),self-serve public price,unverified,unverified,unverified,unverified,unverified,unverified,unverified,not searched (host blocked),"Special orders, customer AR accounts, customer-specific pricing for nurseries/feed stores. Founded/headcount unverified."
110,Garden centers & nurseries,Rundoo,rundoo.ai,https://rundoo.ai/industries/lawn-garden/,unverified,unverified,https://rundoo.ai/insights/best-pos-for-garden-centers/,scoped per store (subscription + Stripe payments; no fixed price list),contact-sales,unverified,54,https://www.cbinsights.com/company/rundoo,"$30M Series B led by Battery Ventures (Aug 2026), total $48M; Bessemer, CRV",https://secure.businesswire.com/news/home/20260819537737/en/Rundoo-the-AI-First-Platform-for-Independent-Supply-Stores-Announces-$48-Million-in-Financing,unverified,unverified,not searched (host blocked),AI-first POS/ERP for independent supply stores; 500+ stores.
110,Garden centers & nurseries,Comcash,comcash.com,https://www.comcash.com/blog/garden-center-pos-system,unverified,unverified,https://www.comcash.com/build-and-price,build-and-price; amounts not shown,contact-sales,unverified,unverified,unverified,unverified,unverified,unverified,unverified,not searched (host blocked),Frequently cited garden-center POS; G2 pricing outdated (2015).
110,Garden centers & nurseries,Planting Nursery (HighSoft),plantingnursery.com,https://plantingnursery.com/pricing,unverified,unverified,https://plantingnursery.com/pricing,$30/mo (third-party); free trial,self-serve public price / free trial,unverified,unverified,https://www.softwaresuggest.com/planting-nursery,unverified,unverified,unverified,unverified,not searched (host blocked),"Grower/greenhouse inventory, spraying, production tasks, QuickBooks; Florida. Founded/headcount unverified."
110,Garden centers & nurseries,Lightspeed Retail (garden center page),lightspeedhq.com,https://www.lightspeedhq.com/pos/retail/garden-center-pos/,unverified,unverified,https://www.lightspeedhq.com/pos/retail/garden-center-pos/,from $89/mo,self-serve public price,unverified,unverified,unverified,unverified,unverified,unverified,unverified,not searched (host blocked),Horizontal retail POS with dedicated garden-center landing page.
110,Garden centers & nurseries,Epos Now (garden center page),eposnow.com,https://www.eposnow.com/us/systems/retail-pos/garden-center/,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,not searched (host blocked),Horizontal POS with dedicated garden-center landing page; pricing not captured.
