niche_id,tool,domain,meta_lookup_url,meta_active_ads,meta_ads_60d,meta_ads_120d,meta_platforms,meta_cta,google_lookup_url,google_advertiser_page_url,google_ad_count,google_formats,google_overlap_90d_pass,linkedin_lookup_url,linkedin_present,linkedin_date_ranges,headcount_bonus,headcount_bonus_evidence_url,direct_response_cta,verified_score,pending_signals,notes
74,Cyanic Job Book,getjobbook.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Cyanic%20Job%20Book&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=getjobbook.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Cyanic%20Job%20Book,unverified (host blocked),unverified (host blocked),2,https://www.crunchbase.com/organization/cyanic-automation,unverified (host blocked),2,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",
74,Kudurru Stone,kudurrustone.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Kudurru%20Stone&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=kudurrustone.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Kudurru%20Stone,unverified (host blocked),unverified (host blocked),2,https://www.linkedin.com/company/kudurru-stone-llc,unverified (host blocked),2,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",
74,Pimarc,pimarc.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Pimarc&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=pimarc.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Pimarc,unverified (host blocked),unverified (host blocked),0,unverified,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",
74,Project Tracker Pro,projecttrackerpro.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Project%20Tracker%20Pro&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=projecttrackerpro.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Project%20Tracker%20Pro,unverified (host blocked),unverified (host blocked),0,unverified,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",
74,Wunz Efficiency,wunzefficiency.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Wunz%20Efficiency&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=wunzefficiency.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Wunz%20Efficiency,unverified (host blocked),unverified (host blocked),0,unverified,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",
74,QuoteIQ,myquoteiq.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=QuoteIQ&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=myquoteiq.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=QuoteIQ,unverified (host blocked),unverified (host blocked),2,https://contractortoolstack.com/software/quoteiq/pricing/,unverified (host blocked),2,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",
81,Towbook,unverified,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Towbook&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (domain not seen in a result),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Towbook,unverified (host blocked),unverified (host blocked),2,https://getlatka.com/companies/towbook,unverified (host blocked),2,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",domain not seen in a result URL; Google lookup needs the domain
81,Omadi,omadi.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Omadi&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=omadi.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Omadi,unverified (host blocked),unverified (host blocked),2,https://www.linkedin.com/company/omadi,unverified (host blocked),2,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",
81,Tracker Management Systems,trackermanagement.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Tracker%20Management%20Systems&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=trackermanagement.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Tracker%20Management%20Systems,unverified (host blocked),unverified (host blocked),0,unverified,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",
81,TowMarX,towmarx.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=TowMarX&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=towmarx.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=TowMarX,unverified (host blocked),unverified (host blocked),0,unverified,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",
81,Autura,autura.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Autura&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=autura.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Autura,unverified (host blocked),unverified (host blocked),0,unverified,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",
81,Dispatch Anywhere (Beacon),unverified,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Dispatch%20Anywhere&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (domain not seen in a result),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Dispatch%20Anywhere,unverified (host blocked),unverified (host blocked),0,unverified,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",domain not seen in a result URL; Google lookup needs the domain
81,Agero Swoop,agero.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Agero%20Swoop&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=agero.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Agero%20Swoop,unverified (host blocked),unverified (host blocked),0,unverified,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",
88,Rinsed,rinsed.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Rinsed&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=rinsed.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Rinsed,unverified (host blocked),unverified (host blocked),0,unverified,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",
88,Washify (DRB),drb.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Washify&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=drb.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Washify,unverified (host blocked),unverified (host blocked),0,unverified,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",
88,DRB Car Wash Platform (CWP),drb.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=DRB%20Car%20Wash%20Platform&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=drb.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=DRB%20Car%20Wash%20Platform,unverified (host blocked),unverified (host blocked),0,unverified,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",
88,Sonny's CarWash Controls,unverified,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Sonny%27s%20CarWash%20Controls&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (domain not seen in a result),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Sonny%27s%20CarWash%20Controls,unverified (host blocked),unverified (host blocked),0,unverified,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",domain not seen in a result URL; Google lookup needs the domain
88,Wash Metrix,unverified,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Wash%20Metrix&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (domain not seen in a result),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Wash%20Metrix,unverified (host blocked),unverified (host blocked),0,unverified,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",domain not seen in a result URL; Google lookup needs the domain
88,Turbotouch,unverified,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Turbotouch&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (domain not seen in a result),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Turbotouch,unverified (host blocked),unverified (host blocked),0,unverified,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",domain not seen in a result URL; Google lookup needs the domain
96,Limo Anywhere,limoanywhere.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Limo%20Anywhere&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=limoanywhere.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Limo%20Anywhere,unverified (host blocked),unverified (host blocked),0,unverified,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",
96,Moovs,moovsapp.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Moovs&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=moovsapp.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Moovs,unverified (host blocked),unverified (host blocked),2,https://tracxn.com/d/companies/moovs/__ZsCSdI-vvpZRwcd72irkaBAKRJlRLp2wnShCHFacuUA,unverified (host blocked),2,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",
96,LimoFlow,limoflow.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=LimoFlow&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=limoflow.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=LimoFlow,unverified (host blocked),unverified (host blocked),0,unverified,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",
96,Ground Alliance,groundalliance.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Ground%20Alliance&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=groundalliance.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Ground%20Alliance,unverified (host blocked),unverified (host blocked),0,unverified,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",
96,A to Z Dispatch,unverified,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=A%20to%20Z%20Dispatch&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (domain not seen in a result),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=A%20to%20Z%20Dispatch,unverified (host blocked),unverified (host blocked),0,unverified,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",domain not seen in a result URL; Google lookup needs the domain
96,Yelowsoft,yelowsoft.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Yelowsoft&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=yelowsoft.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Yelowsoft,unverified (host blocked),unverified (host blocked),0,unverified,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",
104,Quipli,quipli.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Quipli&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=quipli.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Quipli,unverified (host blocked),unverified (host blocked),2,https://www.crunchbase.com/organization/quipli,unverified (host blocked),2,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",
104,Point of Rental,point-of-rental.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Point%20of%20Rental&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=point-of-rental.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Point%20of%20Rental,unverified (host blocked),unverified (host blocked),0,unverified,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",
104,EZRentOut (EZO),ezo.io,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=EZRentOut&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=ezo.io,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=EZRentOut,unverified (host blocked),unverified (host blocked),0,unverified,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",
104,Texada,unverified,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Texada&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (domain not seen in a result),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Texada,unverified (host blocked),unverified (host blocked),0,unverified,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",domain not seen in a result URL; Google lookup needs the domain
104,Rentrax,rentrax.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Rentrax&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=rentrax.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Rentrax,unverified (host blocked),unverified (host blocked),0,unverified,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",
104,Reservety,reservety.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Reservety&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=reservety.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Reservety,unverified (host blocked),unverified (host blocked),0,unverified,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",
104,RentMy,rentmy.co,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=RentMy&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=rentmy.co,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=RentMy,unverified (host blocked),unverified (host blocked),0,unverified,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",
111,FloristWare,floristware.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=FloristWare&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=floristware.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=FloristWare,unverified (host blocked),unverified (host blocked),2,https://checkthat.ai/brands/floristware,unverified (host blocked),2,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",
111,Floranext,floranext.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Floranext&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=floranext.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Floranext,unverified (host blocked),unverified (host blocked),0,unverified,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",
111,Hana Florist POS,hanafloristpos.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Hana%20Florist%20POS&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=hanafloristpos.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Hana%20Florist%20POS,unverified (host blocked),unverified (host blocked),0,unverified,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",
111,Curate,curate.co,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Curate&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=curate.co,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Curate,unverified (host blocked),unverified (host blocked),0,unverified,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",
