niche_id,niche,tool,domain,niche_landing_url,facebook_page,linkedin_url,pricing_url,starting_price,pricing_model,founded,headcount,headcount_source_url,funding_status,funding_source_url,review_count,review_source_url,trustmrr_url,notes
98,Charter bus operators,Busie,getbusie.com,https://www.getbusie.com/busie-charter-platform,unverified,https://www.linkedin.com/company/busie,unverified,unverified,contact-sales,2017,11 employees (Apr 30 2026),https://tracxn.com/d/companies/busie/__ftw-LAa_-GkvaMDlDd7Xh362qUkbQV2pLl7luv8jxIM,"$646K seed (May 28 2024; Right Side Capital, Forum Ventures, Hudson Valley Startup Fund)",https://www.cbinsights.com/company/busie,unverified,unverified,unverified (host blocked),"Founders Louis Bookoff (CEO) and Brady Perry (CTO); quoting, instant booking, payments, dispatch, routing. Crunchbase https://www.crunchbase.com/organization/busie."
98,Charter bus operators,The Bus Network (TBN),thebusnetwork.com,https://portal.thebusnetwork.com/,unverified,https://www.linkedin.com/company/thebusnetwork,https://www.busandmotorcoachnews.com/tbn-unveils-free-ai-tools-for-motorcoach-operators/,"AI tools: free tier, paid from $19/mo (core suite pricing not public)",contact-sales,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Real-time charter pricing + automated quote follow-up; Coach USA partnership (https://www.buses.org/news/coach-usa-teams-up-with-the-bus-network-to-modernize-charter-booking-experience/); expanded to Canada (https://www.busandmotorcoachnews.com/tbn-expands-into-canada-with-localized-software-tools/).
98,Charter bus operators,Distinctive Systems Coach Manager,distinctive-systems.com,https://www.distinctive-systems.com/us/products/coach-manager/,unverified,unverified,https://www.distinctive-systems.com/us/products/coach-manager/pricing/,Coach Manager Online hosting $27.50/mo + $375 setup; +5 employees $13.75/mo (core license price not in snippet),self-serve public price,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),"Established 40+ years; used by 1,650+ operators, 120M journeys (https://www.distinctive-systems.com/us/). PA Bus Association member listing https://members.pabus.org/directory/Details/distinctive-systems-inc-1908208."
98,Charter bus operators,busHive,bushive.com,https://www.bushive.com/motorcoachoperator/,unverified,unverified,unverified,unverified,contact-sales,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),"Sales, dispatch, vehicle/driver allocation, billing, payroll; quotes in minutes."
98,Charter bus operators,BusCMMS,buscmms.com,https://buscmms.com/blog/-blog-best-charter-bus-booking-software-2026,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Self-published roundup ranks itself #1; charter booking + dispatch + maintenance + federal compliance.
98,Charter bus operators,Hudson Software (Bus Charter Operations),hudsonltd.com,https://hudsonltd.com/bus-charter-operations,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Records over 2 million online reservations/yr for clients.
98,Charter bus operators,CIS Station Charter,cis-group.com,https://cis-group.com/solutions/cis-station/charter-transport-management-software/,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),"Quotes, dispatch, driver assignment, billing."
98,Charter bus operators,eCoachManager,ecoachmanager.com,https://ecoachmanager.com/,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Coach and bus hire management (UK-origin).
98,Charter bus operators,DriverSchedule (charter bus landing),driverschedule.com,https://www.driverschedule.com/industries/charter-bus-and-motor-coach-transportation-scheduling/,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Horizontal driver-scheduling tool with a dedicated charter bus page.
105,"Party & event rental companies (tents, bounce houses)",Goodshuffle Pro,goodshuffle.com,https://pro.goodshuffle.com/pricing,unverified,https://www.linkedin.com/company/goodshuffle,https://pro.goodshuffle.com/pricing,$39/user/mo (Lite); Standard $139/mo flat; extra vehicles $39-49/mo,self-serve public price,2013 (Pro launched Jan 2018),25-100 employees,https://www.owler.com/company/goodshuffleinc,$5M Series A Feb 2024 (FINTOP Capital); $10.7M total,https://www.prnewswire.com/news-releases/washington-dc-startup-goodshuffle-raises-5mm-in-series-a-302087168.html,unverified,unverified,unverified (host blocked),"Washington, DC. Prices via https://www.capterra.com/p/167364/Goodshuffle-Pro/pricing/; ~$149/mo per https://www.krowdbase.com/best-event-rental-software. Total funding per https://tracxn.com/d/companies/goodshuffle/__Z28fROSU7HPcK2kEIKrSN40aVywZhDdwD2WpYslSAlc."
105,"Party & event rental companies (tents, bounce houses)",InflatableOffice,inflatableoffice.com,https://inflatableoffice.com/pricing/,unverified,unverified,https://inflatableoffice.com/pricing/,Free (<10 inventory items); $75-$215/mo for 35-250 items; custom above,self-serve public price,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),'Longest-running software platform built for the inflatable and party rental industry' (https://reservety.com/guides/bounce-house/inflatable-rental-software.html). Price tiers via https://www.outdoorplaystore.com/pages/inflatableoffice-review-a-great-software-package-to-grow-your-inflatable-rental-business. Sister product EventOffice at https://rental.software/.
105,"Party & event rental companies (tents, bounce houses)",Event Rental Systems (ERS),eventrentalsystems.com,https://eventrentalsystems.com/features/,unverified,unverified,https://www.softwareadvice.com/event-rental/,$79.95/mo (per feature),self-serve public price,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),'Industry standard' for inflatable/bounce-house operators per its features page; live inventory tracking.
105,"Party & event rental companies (tents, bounce houses)",Rentopian,rentopian.com,https://rentopian.com/event-party-rental-software/,unverified,unverified,https://www.softwareadvice.com/rental/rentopian-profile/,$59/mo flat; free trial and free version,self-serve public price,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Quotes-to-returns event rental platform.
105,"Party & event rental companies (tents, bounce houses)",Booqable (party rental),booqable.com,https://booqable.com/party-rental-software/,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Horizontal rental software with dedicated party-rental page; bounce-house case study (Golden Bay Jumpers).
105,"Party & event rental companies (tents, bounce houses)",Rentman (party rental),rentman.io,https://rentman.io/industries/party-rental,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Horizontal AV/event rental software with party rental industry page.
105,"Party & event rental companies (tents, bounce houses)",InTempo Software (party & event rental),intemposoftware.com,https://www.intemposoftware.com/industries/party-event-rental,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Rental ERP with tents/linens/inflatables page.
105,"Party & event rental companies (tents, bounce houses)",ARM Software (party rental),armsoftware.com,https://www.armsoftware.com/party-rental-software/,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Party equipment rental software with financial tools.
105,"Party & event rental companies (tents, bounce houses)",Reservety,reservety.com,https://reservety.com/guides/party-event-rental/party-rental-management-software.html,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Self-published buyer guides for party/tent/inflatable rental software.
112,Independent jewelry stores,Jewel360 (Quilt Software),jewel360.com,https://jewel360.com/,unverified,https://www.linkedin.com/company/jewel360,https://jewel360.com/pricing,"$199/mo (Startup; unlimited users/products, native website); Core/Plus on request",self-serve public price,unverified,unverified,unverified,RJO vendor member; GM Nick Gurney is 'Jewelry Leader at Quilt Software' (parent),https://www.linkedin.com/in/nicholas-gurney/,unverified,unverified,unverified (host blocked),"500+ independent jewelers; repair tracking, serialized inventory, Shopify sync (https://jewel360.com/solution). RJO vendor membership https://www.prnewswire.com/news-releases/jewel360-selected-as-a-vendor-member-of-retail-jewelers-organization-301613444.html. Capterra https://www.capterra.com/p/266402/Jewel360/."
112,Independent jewelry stores,The Edge (Abbott Jewelry Systems),theedgeforjewelers.com,https://www.theedgeforjewelers.com/pricing,unverified,unverified,https://www.theedgeforjewelers.com/pricing,"one-time license ~$4,600 (single store/workstation); 3rd store +$6,750; cloud option ~$500/mo",self-serve public price,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Amounts via https://jmsdevlab.com/blog/jewelry-studio-software-cost-2026 and Capterra https://www.capterra.com/p/79243/EDGE/; G2 https://www.g2.com/products/abbott-jewelry-systems-edge/reviews. Deep repairs/custom/appraisal/RFID features; reviewer complaints about crashes and weekend support (Jewel360 comparison page).
112,Independent jewelry stores,WJewel,wjewel.com,https://www.wjewel.com/jewelry-retail-software.php,unverified,unverified,https://www.wjewel.com/pos-pricing.php,$99/mo (full POS/inventory/CRM/repairs; no per-seat fees); 30-day trial; one-time purchase optional,self-serve public price,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),"Serialized inventory, memo in/out, repairs, custom manufacturing built in; G2 pricing https://www.g2.com/products/ishal-wjewel/pricing."
112,Independent jewelry stores,RepairDesk (jewelry repair),repairdesk.co,https://www.repairdesk.co/jewelry-repair-shop-software/,unverified,unverified,https://www.repairdesk.co/pricing/,$99/mo (Essential; $79 annual) - see niche 89 row,self-serve public price,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Horizontal repair-shop POS with jewelry landing page.
